Part_ID,Group,School,Grade,Age,Use,Use_School,Exposure_Score,Exposure_Group,Exposure_Binary,DELE,BESA_Other,BESA_Subj,AoA_ENG,AoA_SPA,Langs,Age_Arrival,Task,Item,Verb,Short_Prop,Property,Structure,Mood_Use,Mood_Freq,DOM_Use,Agr_Use,Comp_Use,Prod_Code,Davies,CORPES,WordList,Davies_Centered,Davies_Centered_Std,Davies_Std,CORPES_Std,LOR,Composite_Freq,Use_Std,Use_Joint,Use_Joint_Std,BESA_Other_Std,BESA_Subj_Std,BESA_Total,BESA_Total_Std,DELE_Std,Exposure_Score_Std,Mood
H8B06,DLI-7/8,GBCS,8,NA,13,2,0,2 SPA/2 ENG,Bilingual,NA,13,3,0,0,2,NA,FCT,FCT-33,cuidar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,208160,26928,1534607,NA,NA,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,-0.5930169804454049,15,-0.5675990406686489,0.49643199449050784,0.3630837465676788,16,0.5822292781553629,NA,-1.1610828718797792,Indicative
H8B06,DLI-7/8,GBCS,8,NA,13,2,0,2 SPA/2 ENG,Bilingual,NA,13,3,0,0,2,NA,FCT,FCT-41,pintar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,45606,22466,893704,NA,NA,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,-0.5930169804454049,15,-0.5675990406686489,0.49643199449050784,0.3630837465676788,16,0.5822292781553629,NA,-1.1610828718797792,Indicative
H8B06,DLI-7/8,GBCS,8,NA,13,2,0,2 SPA/2 ENG,Bilingual,NA,13,3,0,0,2,NA,FCT,FCT-46,tratar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,590952,203027,9516595,NA,NA,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,-0.5930169804454049,15,-0.5675990406686489,0.49643199449050784,0.3630837465676788,16,0.5822292781553629,NA,-1.1610828718797792,Indicative
H8B06,DLI-7/8,GBCS,8,NA,13,2,0,2 SPA/2 ENG,Bilingual,NA,13,3,0,0,2,NA,FCT,FCT-55,amar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,60260,28864,1318934,NA,NA,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,-0.5930169804454049,15,-0.5675990406686489,0.49643199449050784,0.3630837465676788,16,0.5822292781553629,NA,-1.1610828718797792,Indicative
H8B07,DLI-7/8,GBCS,8,NA,16,2,0,2 SPA/2 ENG,Bilingual,NA,13,2,0,0,2,NA,FCT,FCT-03,mirar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,186441,197558,3683993,NA,NA,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,0.08179544557867555,18,-0.01669408943143131,0.49643199449050784,-0.3025697888064001,15,0.2264224970604186,NA,-1.1610828718797792,Indicative
H8B07,DLI-7/8,GBCS,8,NA,16,2,0,2 SPA/2 ENG,Bilingual,NA,13,2,0,0,2,NA,FCT,FCT-11,llevar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,418316,301022,13841181,NA,NA,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,0.08179544557867555,18,-0.01669408943143131,0.49643199449050784,-0.3025697888064001,15,0.2264224970604186,NA,-1.1610828718797792,Indicative
H8B07,DLI-7/8,GBCS,8,NA,16,2,0,2 SPA/2 ENG,Bilingual,NA,13,2,0,0,2,NA,FCT,FCT-18,peinar,DOM,DOM,DOM,NA,NA,0,NA,NA,NA,6151,3173,91504,NA,NA,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,0.08179544557867555,18,-0.01669408943143131,0.49643199449050784,-0.3025697888064001,15,0.2264224970604186,NA,-1.1610828718797792,Indicative
H8B07,DLI-7/8,GBCS,8,NA,16,2,0,2 SPA/2 ENG,Bilingual,NA,13,2,0,0,2,NA,FCT,FCT-26,llamar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,303936,207733,8248273,NA,NA,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,0.08179544557867555,18,-0.01669408943143131,0.49643199449050784,-0.3025697888064001,15,0.2264224970604186,NA,-1.1610828718797792,Indicative
H8B07,DLI-7/8,GBCS,8,NA,16,2,0,2 SPA/2 ENG,Bilingual,NA,13,2,0,0,2,NA,FCT,FCT-33,cuidar,DOM,DOM,DOM,NA,NA,0,NA,NA,NA,208160,26928,1534607,NA,NA,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,0.08179544557867555,18,-0.01669408943143131,0.49643199449050784,-0.3025697888064001,15,0.2264224970604186,NA,-1.1610828718797792,Indicative
H8B07,DLI-7/8,GBCS,8,NA,16,2,0,2 SPA/2 ENG,Bilingual,NA,13,2,0,0,2,NA,FCT,FCT-41,pintar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,45606,22466,893704,NA,NA,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,0.08179544557867555,18,-0.01669408943143131,0.49643199449050784,-0.3025697888064001,15,0.2264224970604186,NA,-1.1610828718797792,Indicative
H8B07,DLI-7/8,GBCS,8,NA,16,2,0,2 SPA/2 ENG,Bilingual,NA,13,2,0,0,2,NA,FCT,FCT-46,tratar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,590952,203027,9516595,NA,NA,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,0.08179544557867555,18,-0.01669408943143131,0.49643199449050784,-0.3025697888064001,15,0.2264224970604186,NA,-1.1610828718797792,Indicative
H8B07,DLI-7/8,GBCS,8,NA,16,2,0,2 SPA/2 ENG,Bilingual,NA,13,2,0,0,2,NA,FCT,FCT-55,amar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,60260,28864,1318934,NA,NA,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,0.08179544557867555,18,-0.01669408943143131,0.49643199449050784,-0.3025697888064001,15,0.2264224970604186,NA,-1.1610828718797792,Indicative
H8B08,DLI-7/8,GBCS,8,NA,25,5,2,2 SPA/0 ENG,Monolingual,NA,14,4,0,0,2,NA,FCT,FCT-03,mirar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,186441,197558,3683993,NA,NA,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,2.106232723650917,30,2.186925715517439,0.9514946561068071,1.0287372819417577,18,1.2938428403452515,NA,1.1795861845790572,Indicative
H8B08,DLI-7/8,GBCS,8,NA,25,5,2,2 SPA/0 ENG,Monolingual,NA,14,4,0,0,2,NA,FCT,FCT-11,llevar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,418316,301022,13841181,NA,NA,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,2.106232723650917,30,2.186925715517439,0.9514946561068071,1.0287372819417577,18,1.2938428403452515,NA,1.1795861845790572,Indicative
H8B08,DLI-7/8,GBCS,8,NA,25,5,2,2 SPA/0 ENG,Monolingual,NA,14,4,0,0,2,NA,FCT,FCT-18,peinar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,6151,3173,91504,NA,NA,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,2.106232723650917,30,2.186925715517439,0.9514946561068071,1.0287372819417577,18,1.2938428403452515,NA,1.1795861845790572,Indicative
H8B08,DLI-7/8,GBCS,8,NA,25,5,2,2 SPA/0 ENG,Monolingual,NA,14,4,0,0,2,NA,FCT,FCT-26,llamar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,303936,207733,8248273,NA,NA,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,2.106232723650917,30,2.186925715517439,0.9514946561068071,1.0287372819417577,18,1.2938428403452515,NA,1.1795861845790572,Indicative
H8B08,DLI-7/8,GBCS,8,NA,25,5,2,2 SPA/0 ENG,Monolingual,NA,14,4,0,0,2,NA,FCT,FCT-33,cuidar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,208160,26928,1534607,NA,NA,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,2.106232723650917,30,2.186925715517439,0.9514946561068071,1.0287372819417577,18,1.2938428403452515,NA,1.1795861845790572,Indicative
H8B08,DLI-7/8,GBCS,8,NA,25,5,2,2 SPA/0 ENG,Monolingual,NA,14,4,0,0,2,NA,FCT,FCT-41,pintar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,45606,22466,893704,NA,NA,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,2.106232723650917,30,2.186925715517439,0.9514946561068071,1.0287372819417577,18,1.2938428403452515,NA,1.1795861845790572,Indicative
H8B08,DLI-7/8,GBCS,8,NA,25,5,2,2 SPA/0 ENG,Monolingual,NA,14,4,0,0,2,NA,FCT,FCT-46,tratar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,590952,203027,9516595,NA,NA,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,2.106232723650917,30,2.186925715517439,0.9514946561068071,1.0287372819417577,18,1.2938428403452515,NA,1.1795861845790572,Indicative
H8B08,DLI-7/8,GBCS,8,NA,25,5,0,2 SPA/2 ENG,Bilingual,NA,14,4,0,0,2,NA,FCT,FCT-55,amar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,60260,28864,1318934,NA,NA,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,2.106232723650917,30,2.186925715517439,0.9514946561068071,1.0287372819417577,18,1.2938428403452515,NA,-1.1610828718797792,Indicative
H8B09,DLI-7/8,GBCS,8,NA,16,3,0,2 SPA/2 ENG,Bilingual,NA,13,0,3,0,2,NA,FCT,FCT-03,mirar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,186441,197558,3683993,NA,NA,-0.10659234765645834,0.8384533657585245,NA,0.3659305090510331,0.08179544557867555,19,0.1669408943143079,0.49643199449050784,-1.6338768595545579,13,-0.48519106512947,NA,-1.1610828718797792,Indicative
H8B09,DLI-7/8,GBCS,8,NA,16,3,0,2 SPA/2 ENG,Bilingual,NA,13,0,3,0,2,NA,FCT,FCT-11,llevar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,418316,301022,13841181,NA,NA,1.2280164205491535,1.8322740287278596,NA,1.5301452246385066,0.08179544557867555,19,0.1669408943143079,0.49643199449050784,-1.6338768595545579,13,-0.48519106512947,NA,-1.1610828718797792,Indicative
H8B09,DLI-7/8,GBCS,8,NA,16,3,0,2 SPA/2 ENG,Bilingual,NA,13,0,3,0,2,NA,FCT,FCT-18,peinar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,6151,3173,91504,NA,NA,-1.1442920342108076,-1.0287065117959315,NA,-1.0864992730033696,0.08179544557867555,19,0.1669408943143079,0.49643199449050784,-1.6338768595545579,13,-0.48519106512947,NA,-1.1610828718797792,Indicative
H8B09,DLI-7/8,GBCS,8,NA,16,3,0,2 SPA/2 ENG,Bilingual,NA,13,0,3,0,2,NA,FCT,FCT-26,llamar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,303936,207733,8248273,NA,NA,0.5696765783610872,0.9361890539758077,NA,0.7529328161684474,0.08179544557867555,19,0.1669408943143079,0.49643199449050784,-1.6338768595545579,13,-0.48519106512947,NA,-1.1610828718797792,Indicative
H8B09,DLI-7/8,GBCS,8,NA,16,3,0,2 SPA/2 ENG,Bilingual,NA,13,0,3,0,2,NA,FCT,FCT-33,cuidar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,208160,26928,1534607,NA,NA,0.01841624678734838,-0.8005284996483579,NA,-0.39105612643050475,0.08179544557867555,19,0.1669408943143079,0.49643199449050784,-1.6338768595545579,13,-0.48519106512947,NA,-1.1610828718797792,Indicative
H8B09,DLI-7/8,GBCS,8,NA,16,3,0,2 SPA/2 ENG,Bilingual,NA,13,0,3,0,2,NA,FCT,FCT-41,pintar,DOM,DOM,DOM,NA,NA,0,NA,NA,NA,45606,22466,893704,NA,NA,-0.9171998985793148,-0.8433881203683105,NA,-0.8802940094738126,0.08179544557867555,19,0.1669408943143079,0.49643199449050784,-1.6338768595545579,13,-0.48519106512947,NA,-1.1610828718797792,Indicative
H8B09,DLI-7/8,GBCS,8,NA,16,3,0,2 SPA/2 ENG,Bilingual,NA,13,0,3,0,2,NA,FCT,FCT-46,tratar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,590952,203027,9516595,NA,NA,2.2216617868367825,0.8909856978332489,NA,1.5563237423350156,0.08179544557867555,19,0.1669408943143079,0.49643199449050784,-1.6338768595545579,13,-0.48519106512947,NA,-1.1610828718797792,Indicative
H8B09,DLI-7/8,GBCS,8,NA,16,3,0,2 SPA/2 ENG,Bilingual,NA,13,0,3,0,2,NA,FCT,FCT-55,amar,DOM,DOM,DOM,NA,NA,1,NA,NA,NA,60260,28864,1318934,NA,NA,-0.832855502291293,-0.7819323038362045,NA,-0.8073939030637487,0.08179544557867555,19,0.1669408943143079,0.49643199449050784,-1.6338768595545579,13,-0.48519106512947,NA,-1.1610828718797792,Indicative
