Part_ID,Group,School,Grade,Age,Use,Use_School,Exposure_Score,Exposure_Group,Exposure_Binary,DELE,BESA_Other,BESA_Subj,AoA_ENG,AoA_SPA,Langs,Age_Arrival,Task,Item,Verb,Short_Prop,Property,Structure,Mood_Use,Mood_Freq,DOM_Use,Agr_Use,Comp_Use,Prod_Code,Davies,CORPES,WordList,Davies_Centered,Davies_Centered_Std
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-24,pintar,Intensional,Intensional indicative,Indicative,1,1,0,,,IND,45606,22466,893704,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-25,hablar,Gerund,Gerund,Gerund,,,,,1,,464270,255835,8432028,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-26,mirar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,,,SUBJ,186441,197558,3683993,69785.88,0.621392647
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-27,buscar,Subject,Subject infinitive,Infinitive,,,,,1,,343132,165471,8054956,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-28,jugar,Polarity,Polarity indicative,Indicative,1,1,,,,IND,216446,102028,,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-29,cambiar,Object,Object infinitive,Infinitive,,,,,1,,337383,101259,5214782,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-30,tratar,Intensional,Intensional indicative,Indicative,1,1,0,,,IND,590952,203027,9516595,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-31,causar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,57029,35846,1908960,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-32,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,,,SUBJ,418316,301022,13841181,173259.9,1.542753636
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-33,usar,Subject,Subject infinitive,Infinitive,,,,,1,,325514,83172,6925254,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-34,bajar,Polarity,Polarity subjunctive,Subjunctive,1,1,,,,SUBJ,284649,62583,1981927,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-35,crear,Object,Object infinitive,Infinitive,,,,,1,,342684,110868,6367536,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-36,llamar,Intensional,Intensional indicative,Indicative,1,1,1,,,IND,303936,207733,8248273,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-37,probar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,104336,26036,2164727,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-38,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,,,SUBJ,60260,28864,1318934,-67512.13,-0.601146551
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-39,charlar,Subject,Subject infinitive,Infinitive,,,,,0,,7583,4193,347240,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-40,charlar,Polarity,Polarity indicative,Indicative,1,1,,,,IND,7583,4193,347240,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-41,tocar,Object,Object infinitive,Infinitive,,,,,1,,93120,71790,2527945,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-42,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,,,SUBJ,208160,26928,1534607,-100844.1,-0.897943857
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-43,remar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,2470,1190,46272,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-44,entrar,Polarity,Polarity subjunctive,Subjunctive,0,0,,,,IND,207551,129316,4429528,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-45,mirar,Subject,Subject infinitive,Infinitive,,,,,0,,186441,197558,3683993,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-46,pintar,Gerund,Gerund,Gerund,,,,,1,,45606,22466,893704,,
HSP01,Heritage Adults,,,31,12,4,0,2 SPA/2 ENG,Bilingual,44,14,4,4,0,2,,EPT,EPT-47,llegar,Object,Object infinitive,Infinitive,,,,,1,,534037,367279,14444685,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-01,hablar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,868442,255835,8432028,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-02,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,303936,207733,8248273,79960.88,0.711993649
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-03,actuar,Subject,Subject infinitive,Infinitive,,,,,1,,123466,45227,2330983,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-04,cenar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,16244,9564,,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-05,andar,Object,Object infinitive,Infinitive,,,,,1,,65394,46822,1567917,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-06,cuidar,Polarity,Polarity indicative,Indicative,1,1,1,1,,IND,208160,26928,1534607,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-07,llorar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,56215,35382,602798,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-08,peinar,Intensional,Intensional subjunctive,Subjunctive,,,,,,,6151,3173,91504,-124599.1,-1.109464919
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-09,jugar,Gerund,Gerund,Gerund,,,,,1,,216446,102028,,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-10,nadar,Polarity,Polarity subjunctive,Subjunctive,1,1,,1,,SUBJ,27224,5128,182321,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-11,pasar,Object,Object infinitive,Infinitive,,,,,1,,415643,371433,18696580,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-12,amar,Intensional,Intensional indicative,Indicative,1,1,1,0,,IND,60260,28864,1318934,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-13,llevar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,1192620,301032,13841181,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-14,pintar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,45606,22466,893704,-105306.1,-0.937674734
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-15,cantar,Subject,Subject infinitive,Infinitive,,,,,1,,54511,32959,966543,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-16,bailar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,34174,20774,,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-17,pensar,Gerund,Gerund,Gerund,,,,,,,449393,247053,7676786,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-18,mirar,Intensional,Intensional indicative,Indicative,1,1,0,1,,IND,186441,197558,3683993,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-19,ganar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,241610,108656,4900649,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-20,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,590952,203027,9516595,75254.88,0.670090129
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-21,contar,Subject,Subject infinitive,Infinitive,,,,,1,,249677,206092,13140103,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-22,hablar,Polarity,Polarity subjunctive,Subjunctive,1,1,,1,,SUBJ,464270,255835,8432028,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-23,pensar,Object,Object infinitive,Infinitive,,,,,1,,449393,247053,7676786,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-24,pintar,Intensional,Intensional indicative,Indicative,1,1,,1,,IND,45606,22466,893704,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-25,hablar,Gerund,Gerund,Gerund,,,,,1,,464270,255835,8432028,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-26,mirar,Intensional,Intensional subjunctive,Subjunctive,,,,,,,186441,197558,3683993,69785.88,0.621392647
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-27,buscar,Subject,Subject infinitive,Infinitive,,,,,1,,343132,165471,8054956,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-28,jugar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,216446,102028,,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-29,cambiar,Object,Object infinitive,Infinitive,,,,,1,,337383,101259,5214782,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-30,tratar,Intensional,Intensional indicative,Indicative,,,,,,,590952,203027,9516595,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-31,causar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,57029,35846,1908960,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-32,llevar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,418316,301022,13841181,173259.9,1.542753636
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-33,usar,Subject,Subject infinitive,Infinitive,,,,,,,325514,83172,6925254,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-34,bajar,Polarity,Polarity subjunctive,Subjunctive,1,1,,1,,SUBJ,284649,62583,1981927,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-35,crear,Object,Object infinitive,Infinitive,,,,,,,342684,110868,6367536,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-36,llamar,Intensional,Intensional indicative,Indicative,1,1,1,1,,IND,303936,207733,8248273,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-37,probar,Preposition,Prepositional infinitive,Infinitive,,,,,,,104336,26036,2164727,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-38,amar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,60260,28864,1318934,-67512.13,-0.601146551
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-39,charlar,Subject,Subject infinitive,Infinitive,,,,,1,,7583,4193,347240,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-40,charlar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,7583,4193,347240,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-41,tocar,Object,Object infinitive,Infinitive,,,,,1,,93120,71790,2527945,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-42,cuidar,Intensional,Intensional subjunctive,Subjunctive,1,1,1,1,,SUBJ,208160,26928,1534607,-100844.1,-0.897943857
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-43,remar,Preposition,Prepositional infinitive,Infinitive,,,,,,,2470,1190,46272,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-44,entrar,Polarity,Polarity subjunctive,Subjunctive,1,1,,1,,SUBJ,207551,129316,4429528,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-45,mirar,Subject,Subject infinitive,Infinitive,,,,,1,,186441,197558,3683993,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-46,pintar,Gerund,Gerund,Gerund,,,,,,,45606,22466,893704,,
HSP02,Heritage Adults,,,28,12,3,0,2 SPA/2 ENG,Bilingual,49,11,4,0,0,3,,EPT,EPT-47,llegar,Object,Object infinitive,Infinitive,,,,,1,,534037,367279,14444685,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-01,hablar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,868442,255835,8432028,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-02,llamar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,1,,IND,303936,207733,8248273,79960.88,0.711993649
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-03,actuar,Subject,Subject infinitive,Infinitive,,,,,0,,123466,45227,2330983,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-04,cenar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,16244,9564,,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-05,andar,Object,Object infinitive,Infinitive,,,,,0,,65394,46822,1567917,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-06,cuidar,Polarity,Polarity indicative,Indicative,1,1,0,1,,IND,208160,26928,1534607,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-07,llorar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,56215,35382,602798,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-08,peinar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,1,,IND,6151,3173,91504,-124599.1,-1.109464919
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-09,jugar,Gerund,Gerund,Gerund,,,,,1,,216446,102028,,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-10,nadar,Polarity,Polarity subjunctive,Subjunctive,0,0,,1,,IND,27224,5128,182321,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-11,pasar,Object,Object infinitive,Infinitive,,,,,0,,415643,371433,18696580,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-12,amar,Intensional,Intensional indicative,Indicative,0,,0,,,IND,60260,28864,1318934,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-13,llevar,Preposition,Prepositional infinitive,Infinitive,,,,,0,,1192620,301032,13841181,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-14,pintar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,1,,IND,45606,22466,893704,-105306.1,-0.937674734
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-15,cantar,Subject,Subject infinitive,Infinitive,,,,,1,,54511,32959,966543,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-16,bailar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,34174,20774,,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-17,pensar,Gerund,Gerund,Gerund,,,,,1,,449393,247053,7676786,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-18,mirar,Intensional,Intensional indicative,Indicative,1,1,0,1,,SUBJ,186441,197558,3683993,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-19,ganar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,241610,108656,4900649,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-20,tratar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,1,,SUBJ,590952,203027,9516595,75254.88,0.670090129
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-21,contar,Subject,Subject infinitive,Infinitive,,,,,1,,249677,206092,13140103,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-22,hablar,Polarity,Polarity subjunctive,Subjunctive,1,1,,1,,IND,464270,255835,8432028,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-23,pensar,Object,Object infinitive,Infinitive,,,,,0,,449393,247053,7676786,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-24,pintar,Intensional,Intensional indicative,Indicative,0,,0,,,INF,45606,22466,893704,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-25,hablar,Gerund,Gerund,Gerund,,,,,1,,464270,255835,8432028,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-26,mirar,Intensional,Intensional subjunctive,Subjunctive,0,,0,,,IND,186441,197558,3683993,69785.88,0.621392647
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-27,buscar,Subject,Subject infinitive,Infinitive,,,,,0,,343132,165471,8054956,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-28,jugar,Polarity,Polarity indicative,Indicative,0,0,,1,,IND,216446,102028,,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-29,cambiar,Object,Object infinitive,Infinitive,,,,,0,,337383,101259,5214782,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-30,tratar,Intensional,Intensional indicative,Indicative,1,1,0,1,,IND,590952,203027,9516595,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-31,causar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,57029,35846,1908960,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-32,llevar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,1,,IND,418316,301022,13841181,173259.9,1.542753636
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-33,usar,Subject,Subject infinitive,Infinitive,,,,,0,,325514,83172,6925254,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-34,bajar,Polarity,Polarity subjunctive,Subjunctive,0,0,,1,,IND,284649,62583,1981927,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-35,crear,Object,Object infinitive,Infinitive,,,,,0,,342684,110868,6367536,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-36,llamar,Intensional,Intensional indicative,Indicative,1,1,0,1,,IND,303936,207733,8248273,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-37,probar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,104336,26036,2164727,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-38,amar,Intensional,Intensional subjunctive,Subjunctive,0,,0,,,IND,60260,28864,1318934,-67512.13,-0.601146551
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-39,charlar,Subject,Subject infinitive,Infinitive,,,,,0,,7583,4193,347240,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-40,charlar,Polarity,Polarity indicative,Indicative,0,,,,,IND,7583,4193,347240,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-41,tocar,Object,Object infinitive,Infinitive,,,,,0,,93120,71790,2527945,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-42,cuidar,Intensional,Intensional subjunctive,Subjunctive,0,0,0,1,,IND,208160,26928,1534607,-100844.1,-0.897943857
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-43,remar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,2470,1190,46272,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-44,entrar,Polarity,Polarity subjunctive,Subjunctive,1,1,,1,,SUBJ,207551,129316,4429528,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-45,mirar,Subject,Subject infinitive,Infinitive,,,,,0,,186441,197558,3683993,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-46,pintar,Gerund,Gerund,Gerund,,,,,0,,45606,22466,893704,,
HSP03,Heritage Adults,,,22,5,3,-1,1 SPA/2 ENG,Bilingual,27,7,4,0,0,2,,EPT,EPT-47,llegar,Object,Object infinitive,Infinitive,,,,,1,,534037,367279,14444685,,
HSP06,Heritage Adults,,,21,3,0,-1,1 SPA/2 ENG,Bilingual,25,10,2,0,0,2,,EPT,EPT-01,hablar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,868442,255835,8432028,,
HSP06,Heritage Adults,,,21,3,0,-1,1 SPA/2 ENG,Bilingual,25,10,2,0,0,2,,EPT,EPT-02,llamar,Intensional,Intensional subjunctive,Subjunctive,1,1,0,1,,SUBJ,303936,207733,8248273,79960.88,0.711993649
HSP06,Heritage Adults,,,21,3,0,-1,1 SPA/2 ENG,Bilingual,25,10,2,0,0,2,,EPT,EPT-03,actuar,Subject,Subject infinitive,Infinitive,,,,,1,,123466,45227,2330983,,
HSP06,Heritage Adults,,,21,3,0,-1,1 SPA/2 ENG,Bilingual,25,10,2,0,0,2,,EPT,EPT-04,cenar,Polarity,Polarity indicative,Indicative,1,1,,1,,IND,16244,9564,,,
HSP06,Heritage Adults,,,21,3,0,-1,1 SPA/2 ENG,Bilingual,25,10,2,0,0,2,,EPT,EPT-05,andar,Object,Object infinitive,Infinitive,,,,,1,,65394,46822,1567917,,
HSP06,Heritage Adults,,,21,3,0,-1,1 SPA/2 ENG,Bilingual,25,10,2,0,0,2,,EPT,EPT-06,cuidar,Polarity,Polarity indicative,Indicative,1,1,0,1,,IND,208160,26928,1534607,,
HSP06,Heritage Adults,,,21,3,0,-1,1 SPA/2 ENG,Bilingual,25,10,2,0,0,2,,EPT,EPT-07,llorar,Preposition,Prepositional infinitive,Infinitive,,,,,1,,56215,35382,602798,,
